,constituency_id,constituency_name,con_share,lib_share,lab_share,election,winner,borough_name,code,median_salary,mean_salary,recycling_pct,population_size,number_of_jobs,area_size,no_of_houses,borough_flag,year,OBJECTID,PCON21NM,BNG_E,BNG_N,LONG,LAT,GlobalID,Shape__Are,Shape__Len,geometry
692,E14000690,Eltham,0.343,0.161,0.436,2005,lab,Greenwich,E09000011,26330.0,29105.0,22.0,230494.0,81000.0,5044.0,99807.0,1.0,2005,161,Eltham,542695,174623,0.052291,51.45261,0c73c8a5-11cd-4a0a-a663-810a2f94b524,22071927.2595215,21433.3952320488,"POLYGON ((545814.9544 177252.9526, 544733.7905 176233.2127, 545165.6732 173654.4309, 544362.7729 172374.3167, 543439.6088 171426.0934, 541136.7502 173365.485099999, 539672.7087 175810.2818, 540958.2984 176121.904999999, 540632.9978 177215.202, 541517.1981 177568.800799999, 543047.498 176635.597899999, 543754.9984 177650.7973, 545065.5014 177714.2991, 545814.9544 177252.9526))"
693,E14000690,Eltham,0.375,0.126,0.415,2010,lab,Greenwich,E09000011,27363.0,29714.0,24.0,233990.0,81000.0,5044.0,101194.0,1.0,2006,161,Eltham,542695,174623,0.052291,51.45261,0c73c8a5-11cd-4a0a-a663-810a2f94b524,22071927.2595215,21433.3952320488,"POLYGON ((545814.9544 177252.9526, 544733.7905 176233.2127, 545165.6732 173654.4309, 544362.7729 172374.3167, 543439.6088 171426.0934, 541136.7502 173365.485099999, 539672.7087 175810.2818, 540958.2984 176121.904999999, 540632.9978 177215.202, 541517.1981 177568.800799999, 543047.498 176635.597899999, 543754.9984 177650.7973, 545065.5014 177714.2991, 545814.9544 177252.9526))"
694,E14000690,Eltham,0.375,0.126,0.415,2010,lab,Greenwich,E09000011,29319.0,32003.0,31.0,236535.0,82000.0,5044.0,101931.0,1.0,2007,161,Eltham,542695,174623,0.052291,51.45261,0c73c8a5-11cd-4a0a-a663-810a2f94b524,22071927.2595215,21433.3952320488,"POLYGON ((545814.9544 177252.9526, 544733.7905 176233.2127, 545165.6732 173654.4309, 544362.7729 172374.3167, 543439.6088 171426.0934, 541136.7502 173365.485099999, 539672.7087 175810.2818, 540958.2984 176121.904999999, 540632.9978 177215.202, 541517.1981 177568.800799999, 543047.498 176635.597899999, 543754.9984 177650.7973, 545065.5014 177714.2991, 545814.9544 177252.9526))"
695,E14000690,Eltham,0.375,0.126,0.415,2010,lab,Greenwich,E09000011,30766.0,33637.0,42.0,239748.0,81000.0,5044.0,102257.0,1.0,2008,161,Eltham,542695,174623,0.052291,51.45261,0c73c8a5-11cd-4a0a-a663-810a2f94b524,22071927.2595215,21433.3952320488,"POLYGON ((545814.9544 177252.9526, 544733.7905 176233.2127, 545165.6732 173654.4309, 544362.7729 172374.3167, 543439.6088 171426.0934, 541136.7502 173365.485099999, 539672.7087 175810.2818, 540958.2984 176121.904999999, 540632.9978 177215.202, 541517.1981 177568.800799999, 543047.498 176635.597899999, 543754.9984 177650.7973, 545065.5014 177714.2991, 545814.9544 177252.9526))"
696,E14000690,Eltham,0.375,0.126,0.415,2010,lab,Greenwich,E09000011,29871.0,33344.0,35.0,243672.0,80000.0,5044.0,102560.0,1.0,2009,161,Eltham,542695,174623,0.052291,51.45261,0c73c8a5-11cd-4a0a-a663-810a2f94b524,22071927.2595215,21433.3952320488,"POLYGON ((545814.9544 177252.9526, 544733.7905 176233.2127, 545165.6732 173654.4309, 544362.7729 172374.3167, 543439.6088 171426.0934, 541136.7502 173365.485099999, 539672.7087 175810.2818, 540958.2984 176121.904999999, 540632.9978 177215.202, 541517.1981 177568.800799999, 543047.498 176635.597899999, 543754.9984 177650.7973, 545065.5014 177714.2991, 545814.9544 177252.9526))"
697,E14000690,Eltham,0.375,0.126,0.415,2010,lab,Greenwich,E09000011,31821.0,34526.0,37.0,249171.0,82000.0,5044.0,102651.0,1.0,2010,161,Eltham,542695,174623,0.052291,51.45261,0c73c8a5-11cd-4a0a-a663-810a2f94b524,22071927.2595215,21433.3952320488,"POLYGON ((545814.9544 177252.9526, 544733.7905 176233.2127, 545165.6732 173654.4309, 544362.7729 172374.3167, 543439.6088 171426.0934, 541136.7502 173365.485099999, 539672.7087 175810.2818, 540958.2984 176121.904999999, 540632.9978 177215.202, 541517.1981 177568.800799999, 543047.498 176635.597899999, 543754.9984 177650.7973, 545065.5014 177714.2991, 545814.9544 177252.9526))"
698,E14000690,Eltham,0.364,0.03,0.426,2015,lab,Greenwich,E09000011,29932.0,32581.0,39.0,255483.0,81000.0,5044.0,103186.0,1.0,2011,161,Eltham,542695,174623,0.052291,51.45261,0c73c8a5-11cd-4a0a-a663-810a2f94b524,22071927.2595215,21433.3952320488,"POLYGON ((545814.9544 177252.9526, 544733.7905 176233.2127, 545165.6732 173654.4309, 544362.7729 172374.3167, 543439.6088 171426.0934, 541136.7502 173365.485099999, 539672.7087 175810.2818, 540958.2984 176121.904999999, 540632.9978 177215.202, 541517.1981 177568.800799999, 543047.498 176635.597899999, 543754.9984 177650.7973, 545065.5014 177714.2991, 545814.9544 177252.9526))"
699,E14000690,Eltham,0.364,0.03,0.426,2015,lab,Greenwich,E09000011,30097.0,32764.0,40.0,260068.0,82000.0,5044.0,104509.0,1.0,2012,161,Eltham,542695,174623,0.052291,51.45261,0c73c8a5-11cd-4a0a-a663-810a2f94b524,22071927.2595215,21433.3952320488,"POLYGON ((545814.9544 177252.9526, 544733.7905 176233.2127, 545165.6732 173654.4309, 544362.7729 172374.3167, 543439.6088 171426.0934, 541136.7502 173365.485099999, 539672.7087 175810.2818, 540958.2984 176121.904999999, 540632.9978 177215.202, 541517.1981 177568.800799999, 543047.498 176635.597899999, 543754.9984 177650.7973, 545065.5014 177714.2991, 545814.9544 177252.9526))"
700,E14000690,Eltham,0.364,0.03,0.426,2015,lab,Greenwich,E09000011,29251.0,33060.0,39.0,264008.0,86000.0,5044.0,104623.0,1.0,2013,161,Eltham,542695,174623,0.052291,51.45261,0c73c8a5-11cd-4a0a-a663-810a2f94b524,22071927.2595215,21433.3952320488,"POLYGON ((545814.9544 177252.9526, 544733.7905 176233.2127, 545165.6732 173654.4309, 544362.7729 172374.3167, 543439.6088 171426.0934, 541136.7502 173365.485099999, 539672.7087 175810.2818, 540958.2984 176121.904999999, 540632.9978 177215.202, 541517.1981 177568.800799999, 543047.498 176635.597899999, 543754.9984 177650.7973, 545065.5014 177714.2991, 545814.9544 177252.9526))"
701,E14000690,Eltham,0.364,0.03,0.426,2015,lab,Greenwich,E09000011,28954.0,31690.0,34.0,268678.0,95000.0,5044.0,105735.0,1.0,2014,161,Eltham,542695,174623,0.052291,51.45261,0c73c8a5-11cd-4a0a-a663-810a2f94b524,22071927.2595215,21433.3952320488,"POLYGON ((545814.9544 177252.9526, 544733.7905 176233.2127, 545165.6732 173654.4309, 544362.7729 172374.3167, 543439.6088 171426.0934, 541136.7502 173365.485099999, 539672.7087 175810.2818, 540958.2984 176121.904999999, 540632.9978 177215.202, 541517.1981 177568.800799999, 543047.498 176635.597899999, 543754.9984 177650.7973, 545065.5014 177714.2991, 545814.9544 177252.9526))"
702,E14000690,Eltham,0.364,0.03,0.426,2015,lab,Greenwich,E09000011,30497.0,33856.0,35.0,274803.0,96000.0,5044.0,106883.0,1.0,2015,161,Eltham,542695,174623,0.052291,51.45261,0c73c8a5-11cd-4a0a-a663-810a2f94b524,22071927.2595215,21433.3952320488,"POLYGON ((545814.9544 177252.9526, 544733.7905 176233.2127, 545165.6732 173654.4309, 544362.7729 172374.3167, 543439.6088 171426.0934, 541136.7502 173365.485099999, 539672.7087 175810.2818, 540958.2984 176121.904999999, 540632.9978 177215.202, 541517.1981 177568.800799999, 543047.498 176635.597899999, 543754.9984 177650.7973, 545065.5014 177714.2991, 545814.9544 177252.9526))"
703,E14000690,Eltham,0.408,0.032,0.544,2017,lab,Greenwich,E09000011,30180.0,33568.0,35.0,279766.0,96000.0,5044.0,108603.0,1.0,2016,161,Eltham,542695,174623,0.052291,51.45261,0c73c8a5-11cd-4a0a-a663-810a2f94b524,22071927.2595215,21433.3952320488,"POLYGON ((545814.9544 177252.9526, 544733.7905 176233.2127, 545165.6732 173654.4309, 544362.7729 172374.3167, 543439.6088 171426.0934, 541136.7502 173365.485099999, 539672.7087 175810.2818, 540958.2984 176121.904999999, 540632.9978 177215.202, 541517.1981 177568.800799999, 543047.498 176635.597899999, 543754.9984 177650.7973, 545065.5014 177714.2991, 545814.9544 177252.9526))"
704,E14000690,Eltham,0.408,0.032,0.544,2017,lab,Greenwich,E09000011,32635.0,35702.0,35.0,282849.0,102000.0,5044.0,110983.0,1.0,2017,161,Eltham,542695,174623,0.052291,51.45261,0c73c8a5-11cd-4a0a-a663-810a2f94b524,22071927.2595215,21433.3952320488,"POLYGON ((545814.9544 177252.9526, 544733.7905 176233.2127, 545165.6732 173654.4309, 544362.7729 172374.3167, 543439.6088 171426.0934, 541136.7502 173365.485099999, 539672.7087 175810.2818, 540958.2984 176121.904999999, 540632.9978 177215.202, 541517.1981 177568.800799999, 543047.498 176635.597899999, 543754.9984 177650.7973, 545065.5014 177714.2991, 545814.9544 177252.9526))"
705,E14000690,Eltham,0.397,0.067,0.47,2019,lab,Greenwich,E09000011,33163.0,36288.0,33.0,286186.0,106000.0,5044.0,112884.0,1.0,2018,161,Eltham,542695,174623,0.052291,51.45261,0c73c8a5-11cd-4a0a-a663-810a2f94b524,22071927.2595215,21433.3952320488,"POLYGON ((545814.9544 177252.9526, 544733.7905 176233.2127, 545165.6732 173654.4309, 544362.7729 172374.3167, 543439.6088 171426.0934, 541136.7502 173365.485099999, 539672.7087 175810.2818, 540958.2984 176121.904999999, 540632.9978 177215.202, 541517.1981 177568.800799999, 543047.498 176635.597899999, 543754.9984 177650.7973, 545065.5014 177714.2991, 545814.9544 177252.9526))"
706,E14000690,Eltham,0.397,0.067,0.47,2019 Predicted,lab,Greenwich,E09000011,33163.0,36288.0,33.0,286186.0,106000.0,5044.0,112884.0,1.0,2018,161,Eltham,542695,174623,0.052291,51.45261,0c73c8a5-11cd-4a0a-a663-810a2f94b524,22071927.2595215,21433.3952320488,"POLYGON ((545814.9544 177252.9526, 544733.7905 176233.2127, 545165.6732 173654.4309, 544362.7729 172374.3167, 543439.6088 171426.0934, 541136.7502 173365.485099999, 539672.7087 175810.2818, 540958.2984 176121.904999999, 540632.9978 177215.202, 541517.1981 177568.800799999, 543047.498 176635.597899999, 543754.9984 177650.7973, 545065.5014 177714.2991, 545814.9544 177252.9526))"
707,E14000718,Greenwich and Woolwich,0.201,0.207,0.492,2005,lab,Greenwich,E09000011,20761.0,23932.0,7.0,217460.0,71000.0,5044.0,95406.0,1.0,2001,189,Greenwich and Woolwich,541982,178079,0.043424,51.48384,90ed9877-f1d6-48e0-a88e-9aaba0a1172d,15550635.7221146,27204.4472747984,"MULTIPOLYGON (((537790.8999 177580.9979, 537675.0849 177405.1269, 537486.149 177888.2346, 537790.8999 177580.9979)), ((538377.421 178340.456900001, 538373.8016 178283.996099999, 538209.0638 178330.7141, 538377.421 178340.456900001)), ((543301.3373 179868.335200001, 543111.8988 179726.9001, 542561.0672 179734.4628, 543301.3373 179868.335200001)), ((539999.9917 179518.3402, 540435.8004 179167.403200001, 542965.8966 179242.8016, 544255.8001 179489.701099999, 544478.9248 179813.192299999, 545065.5014 177714.2991, 543754.9984 177650.7973, 543047.498 176635.597899999, 541517.1981 177568.800799999, 540632.9978 177215.202, 540958.2984 176121.904999999, 539672.7087 175810.2818, 540245.0318 176915.8181, 538102.1969 176313.0043, 537722.1541 177284.771199999, 539091.1961 178512.3007, 539022.8573 180000.0046, 539010.5424 180268.0956, 539050.6352 180282.813899999, 539401.8447 180000.000800001, 539999.9917 179518.3402)))"
708,E14000718,Greenwich and Woolwich,0.201,0.207,0.492,2005,lab,Greenwich,E09000011,21846.0,23853.0,7.0,221476.0,73000.0,5044.0,95972.0,1.0,2002,189,Greenwich and Woolwich,541982,178079,0.043424,51.48384,90ed9877-f1d6-48e0-a88e-9aaba0a1172d,15550635.7221146,27204.4472747984,"MULTIPOLYGON (((537790.8999 177580.9979, 537675.0849 177405.1269, 537486.149 177888.2346, 537790.8999 177580.9979)), ((538377.421 178340.456900001, 538373.8016 178283.996099999, 538209.0638 178330.7141, 538377.421 178340.456900001)), ((543301.3373 179868.335200001, 543111.8988 179726.9001, 542561.0672 179734.4628, 543301.3373 179868.335200001)), ((539999.9917 179518.3402, 540435.8004 179167.403200001, 542965.8966 179242.8016, 544255.8001 179489.701099999, 544478.9248 179813.192299999, 545065.5014 177714.2991, 543754.9984 177650.7973, 543047.498 176635.597899999, 541517.1981 177568.800799999, 540632.9978 177215.202, 540958.2984 176121.904999999, 539672.7087 175810.2818, 540245.0318 176915.8181, 538102.1969 176313.0043, 537722.1541 177284.771199999, 539091.1961 178512.3007, 539022.8573 180000.0046, 539010.5424 180268.0956, 539050.6352 180282.813899999, 539401.8447 180000.000800001, 539999.9917 179518.3402)))"
709,E14000718,Greenwich and Woolwich,0.201,0.207,0.492,2005,lab,Greenwich,E09000011,23600.0,26002.0,12.0,224303.0,76000.0,5044.0,96746.0,1.0,2003,189,Greenwich and Woolwich,541982,178079,0.043424,51.48384,90ed9877-f1d6-48e0-a88e-9aaba0a1172d,15550635.7221146,27204.4472747984,"MULTIPOLYGON (((537790.8999 177580.9979, 537675.0849 177405.1269, 537486.149 177888.2346, 537790.8999 177580.9979)), ((538377.421 178340.456900001, 538373.8016 178283.996099999, 538209.0638 178330.7141, 538377.421 178340.456900001)), ((543301.3373 179868.335200001, 543111.8988 179726.9001, 542561.0672 179734.4628, 543301.3373 179868.335200001)), ((539999.9917 179518.3402, 540435.8004 179167.403200001, 542965.8966 179242.8016, 544255.8001 179489.701099999, 544478.9248 179813.192299999, 545065.5014 177714.2991, 543754.9984 177650.7973, 543047.498 176635.597899999, 541517.1981 177568.800799999, 540632.9978 177215.202, 540958.2984 176121.904999999, 539672.7087 175810.2818, 540245.0318 176915.8181, 538102.1969 176313.0043, 537722.1541 177284.771199999, 539091.1961 178512.3007, 539022.8573 180000.0046, 539010.5424 180268.0956, 539050.6352 180282.813899999, 539401.8447 180000.000800001, 539999.9917 179518.3402)))"
710,E14000718,Greenwich and Woolwich,0.201,0.207,0.492,2005,lab,Greenwich,E09000011,25387.0,27369.0,19.0,227190.0,77000.0,5044.0,98182.0,1.0,2004,189,Greenwich and Woolwich,541982,178079,0.043424,51.48384,90ed9877-f1d6-48e0-a88e-9aaba0a1172d,15550635.7221146,27204.4472747984,"MULTIPOLYGON (((537790.8999 177580.9979, 537675.0849 177405.1269, 537486.149 177888.2346, 537790.8999 177580.9979)), ((538377.421 178340.456900001, 538373.8016 178283.996099999, 538209.0638 178330.7141, 538377.421 178340.456900001)), ((543301.3373 179868.335200001, 543111.8988 179726.9001, 542561.0672 179734.4628, 543301.3373 179868.335200001)), ((539999.9917 179518.3402, 540435.8004 179167.403200001, 542965.8966 179242.8016, 544255.8001 179489.701099999, 544478.9248 179813.192299999, 545065.5014 177714.2991, 543754.9984 177650.7973, 543047.498 176635.597899999, 541517.1981 177568.800799999, 540632.9978 177215.202, 540958.2984 176121.904999999, 539672.7087 175810.2818, 540245.0318 176915.8181, 538102.1969 176313.0043, 537722.1541 177284.771199999, 539091.1961 178512.3007, 539022.8573 180000.0046, 539010.5424 180268.0956, 539050.6352 180282.813899999, 539401.8447 180000.000800001, 539999.9917 179518.3402)))"
711,E14000718,Greenwich and Woolwich,0.201,0.207,0.492,2005,lab,Greenwich,E09000011,26330.0,29105.0,22.0,230494.0,81000.0,5044.0,99807.0,1.0,2005,189,Greenwich and Woolwich,541982,178079,0.043424,51.48384,90ed9877-f1d6-48e0-a88e-9aaba0a1172d,15550635.7221146,27204.4472747984,"MULTIPOLYGON (((537790.8999 177580.9979, 537675.0849 177405.1269, 537486.149 177888.2346, 537790.8999 177580.9979)), ((538377.421 178340.456900001, 538373.8016 178283.996099999, 538209.0638 178330.7141, 538377.421 178340.456900001)), ((543301.3373 179868.335200001, 543111.8988 179726.9001, 542561.0672 179734.4628, 543301.3373 179868.335200001)), ((539999.9917 179518.3402, 540435.8004 179167.403200001, 542965.8966 179242.8016, 544255.8001 179489.701099999, 544478.9248 179813.192299999, 545065.5014 177714.2991, 543754.9984 177650.7973, 543047.498 176635.597899999, 541517.1981 177568.800799999, 540632.9978 177215.202, 540958.2984 176121.904999999, 539672.7087 175810.2818, 540245.0318 176915.8181, 538102.1969 176313.0043, 537722.1541 177284.771199999, 539091.1961 178512.3007, 539022.8573 180000.0046, 539010.5424 180268.0956, 539050.6352 180282.813899999, 539401.8447 180000.000800001, 539999.9917 179518.3402)))"
712,E14000718,Greenwich and Woolwich,0.245,0.182,0.492,2010,lab,Greenwich,E09000011,27363.0,29714.0,24.0,233990.0,81000.0,5044.0,101194.0,1.0,2006,189,Greenwich and Woolwich,541982,178079,0.043424,51.48384,90ed9877-f1d6-48e0-a88e-9aaba0a1172d,15550635.7221146,27204.4472747984,"MULTIPOLYGON (((537790.8999 177580.9979, 537675.0849 177405.1269, 537486.149 177888.2346, 537790.8999 177580.9979)), ((538377.421 178340.456900001, 538373.8016 178283.996099999, 538209.0638 178330.7141, 538377.421 178340.456900001)), ((543301.3373 179868.335200001, 543111.8988 179726.9001, 542561.0672 179734.4628, 543301.3373 179868.335200001)), ((539999.9917 179518.3402, 540435.8004 179167.403200001, 542965.8966 179242.8016, 544255.8001 179489.701099999, 544478.9248 179813.192299999, 545065.5014 177714.2991, 543754.9984 177650.7973, 543047.498 176635.597899999, 541517.1981 177568.800799999, 540632.9978 177215.202, 540958.2984 176121.904999999, 539672.7087 175810.2818, 540245.0318 176915.8181, 538102.1969 176313.0043, 537722.1541 177284.771199999, 539091.1961 178512.3007, 539022.8573 180000.0046, 539010.5424 180268.0956, 539050.6352 180282.813899999, 539401.8447 180000.000800001, 539999.9917 179518.3402)))"
713,E14000718,Greenwich and Woolwich,0.245,0.182,0.492,2010,lab,Greenwich,E09000011,29319.0,32003.0,31.0,236535.0,82000.0,5044.0,101931.0,1.0,2007,189,Greenwich and Woolwich,541982,178079,0.043424,51.48384,90ed9877-f1d6-48e0-a88e-9aaba0a1172d,15550635.7221146,27204.4472747984,"MULTIPOLYGON (((537790.8999 177580.9979, 537675.0849 177405.1269, 537486.149 177888.2346, 537790.8999 177580.9979)), ((538377.421 178340.456900001, 538373.8016 178283.996099999, 538209.0638 178330.7141, 538377.421 178340.456900001)), ((543301.3373 179868.335200001, 543111.8988 179726.9001, 542561.0672 179734.4628, 543301.3373 179868.335200001)), ((539999.9917 179518.3402, 540435.8004 179167.403200001, 542965.8966 179242.8016, 544255.8001 179489.701099999, 544478.9248 179813.192299999, 545065.5014 177714.2991, 543754.9984 177650.7973, 543047.498 176635.597899999, 541517.1981 177568.800799999, 540632.9978 177215.202, 540958.2984 176121.904999999, 539672.7087 175810.2818, 540245.0318 176915.8181, 538102.1969 176313.0043, 537722.1541 177284.771199999, 539091.1961 178512.3007, 539022.8573 180000.0046, 539010.5424 180268.0956, 539050.6352 180282.813899999, 539401.8447 180000.000800001, 539999.9917 179518.3402)))"
714,E14000718,Greenwich and Woolwich,0.245,0.182,0.492,2010,lab,Greenwich,E09000011,30766.0,33637.0,42.0,239748.0,81000.0,5044.0,102257.0,1.0,2008,189,Greenwich and Woolwich,541982,178079,0.043424,51.48384,90ed9877-f1d6-48e0-a88e-9aaba0a1172d,15550635.7221146,27204.4472747984,"MULTIPOLYGON (((537790.8999 177580.9979, 537675.0849 177405.1269, 537486.149 177888.2346, 537790.8999 177580.9979)), ((538377.421 178340.456900001, 538373.8016 178283.996099999, 538209.0638 178330.7141, 538377.421 178340.456900001)), ((543301.3373 179868.335200001, 543111.8988 179726.9001, 542561.0672 179734.4628, 543301.3373 179868.335200001)), ((539999.9917 179518.3402, 540435.8004 179167.403200001, 542965.8966 179242.8016, 544255.8001 179489.701099999, 544478.9248 179813.192299999, 545065.5014 177714.2991, 543754.9984 177650.7973, 543047.498 176635.597899999, 541517.1981 177568.800799999, 540632.9978 177215.202, 540958.2984 176121.904999999, 539672.7087 175810.2818, 540245.0318 176915.8181, 538102.1969 176313.0043, 537722.1541 177284.771199999, 539091.1961 178512.3007, 539022.8573 180000.0046, 539010.5424 180268.0956, 539050.6352 180282.813899999, 539401.8447 180000.000800001, 539999.9917 179518.3402)))"
715,E14000718,Greenwich and Woolwich,0.245,0.182,0.492,2010,lab,Greenwich,E09000011,29871.0,33344.0,35.0,243672.0,80000.0,5044.0,102560.0,1.0,2009,189,Greenwich and Woolwich,541982,178079,0.043424,51.48384,90ed9877-f1d6-48e0-a88e-9aaba0a1172d,15550635.7221146,27204.4472747984,"MULTIPOLYGON (((537790.8999 177580.9979, 537675.0849 177405.1269, 537486.149 177888.2346, 537790.8999 177580.9979)), ((538377.421 178340.456900001, 538373.8016 178283.996099999, 538209.0638 178330.7141, 538377.421 178340.456900001)), ((543301.3373 179868.335200001, 543111.8988 179726.9001, 542561.0672 179734.4628, 543301.3373 179868.335200001)), ((539999.9917 179518.3402, 540435.8004 179167.403200001, 542965.8966 179242.8016, 544255.8001 179489.701099999, 544478.9248 179813.192299999, 545065.5014 177714.2991, 543754.9984 177650.7973, 543047.498 176635.597899999, 541517.1981 177568.800799999, 540632.9978 177215.202, 540958.2984 176121.904999999, 539672.7087 175810.2818, 540245.0318 176915.8181, 538102.1969 176313.0043, 537722.1541 177284.771199999, 539091.1961 178512.3007, 539022.8573 180000.0046, 539010.5424 180268.0956, 539050.6352 180282.813899999, 539401.8447 180000.000800001, 539999.9917 179518.3402)))"
716,E14000718,Greenwich and Woolwich,0.245,0.182,0.492,2010,lab,Greenwich,E09000011,31821.0,34526.0,37.0,249171.0,82000.0,5044.0,102651.0,1.0,2010,189,Greenwich and Woolwich,541982,178079,0.043424,51.48384,90ed9877-f1d6-48e0-a88e-9aaba0a1172d,15550635.7221146,27204.4472747984,"MULTIPOLYGON (((537790.8999 177580.9979, 537675.0849 177405.1269, 537486.149 177888.2346, 537790.8999 177580.9979)), ((538377.421 178340.456900001, 538373.8016 178283.996099999, 538209.0638 178330.7141, 538377.421 178340.456900001)), ((543301.3373 179868.335200001, 543111.8988 179726.9001, 542561.0672 179734.4628, 543301.3373 179868.335200001)), ((539999.9917 179518.3402, 540435.8004 179167.403200001, 542965.8966 179242.8016, 544255.8001 179489.701099999, 544478.9248 179813.192299999, 545065.5014 177714.2991, 543754.9984 177650.7973, 543047.498 176635.597899999, 541517.1981 177568.800799999, 540632.9978 177215.202, 540958.2984 176121.904999999, 539672.7087 175810.2818, 540245.0318 176915.8181, 538102.1969 176313.0043, 537722.1541 177284.771199999, 539091.1961 178512.3007, 539022.8573 180000.0046, 539010.5424 180268.0956, 539050.6352 180282.813899999, 539401.8447 180000.000800001, 539999.9917 179518.3402)))"
717,E14000718,Greenwich and Woolwich,0.266,0.057,0.522,2015,lab,Greenwich,E09000011,29932.0,32581.0,39.0,255483.0,81000.0,5044.0,103186.0,1.0,2011,189,Greenwich and Woolwich,541982,178079,0.043424,51.48384,90ed9877-f1d6-48e0-a88e-9aaba0a1172d,15550635.7221146,27204.4472747984,"MULTIPOLYGON (((537790.8999 177580.9979, 537675.0849 177405.1269, 537486.149 177888.2346, 537790.8999 177580.9979)), ((538377.421 178340.456900001, 538373.8016 178283.996099999, 538209.0638 178330.7141, 538377.421 178340.456900001)), ((543301.3373 179868.335200001, 543111.8988 179726.9001, 542561.0672 179734.4628, 543301.3373 179868.335200001)), ((539999.9917 179518.3402, 540435.8004 179167.403200001, 542965.8966 179242.8016, 544255.8001 179489.701099999, 544478.9248 179813.192299999, 545065.5014 177714.2991, 543754.9984 177650.7973, 543047.498 176635.597899999, 541517.1981 177568.800799999, 540632.9978 177215.202, 540958.2984 176121.904999999, 539672.7087 175810.2818, 540245.0318 176915.8181, 538102.1969 176313.0043, 537722.1541 177284.771199999, 539091.1961 178512.3007, 539022.8573 180000.0046, 539010.5424 180268.0956, 539050.6352 180282.813899999, 539401.8447 180000.000800001, 539999.9917 179518.3402)))"
718,E14000718,Greenwich and Woolwich,0.266,0.057,0.522,2015,lab,Greenwich,E09000011,30097.0,32764.0,40.0,260068.0,82000.0,5044.0,104509.0,1.0,2012,189,Greenwich and Woolwich,541982,178079,0.043424,51.48384,90ed9877-f1d6-48e0-a88e-9aaba0a1172d,15550635.7221146,27204.4472747984,"MULTIPOLYGON (((537790.8999 177580.9979, 537675.0849 177405.1269, 537486.149 177888.2346, 537790.8999 177580.9979)), ((538377.421 178340.456900001, 538373.8016 178283.996099999, 538209.0638 178330.7141, 538377.421 178340.456900001)), ((543301.3373 179868.335200001, 543111.8988 179726.9001, 542561.0672 179734.4628, 543301.3373 179868.335200001)), ((539999.9917 179518.3402, 540435.8004 179167.403200001, 542965.8966 179242.8016, 544255.8001 179489.701099999, 544478.9248 179813.192299999, 545065.5014 177714.2991, 543754.9984 177650.7973, 543047.498 176635.597899999, 541517.1981 177568.800799999, 540632.9978 177215.202, 540958.2984 176121.904999999, 539672.7087 175810.2818, 540245.0318 176915.8181, 538102.1969 176313.0043, 537722.1541 177284.771199999, 539091.1961 178512.3007, 539022.8573 180000.0046, 539010.5424 180268.0956, 539050.6352 180282.813899999, 539401.8447 180000.000800001, 539999.9917 179518.3402)))"
719,E14000718,Greenwich and Woolwich,0.266,0.057,0.522,2015,lab,Greenwich,E09000011,29251.0,33060.0,39.0,264008.0,86000.0,5044.0,104623.0,1.0,2013,189,Greenwich and Woolwich,541982,178079,0.043424,51.48384,90ed9877-f1d6-48e0-a88e-9aaba0a1172d,15550635.7221146,27204.4472747984,"MULTIPOLYGON (((537790.8999 177580.9979, 537675.0849 177405.1269, 537486.149 177888.2346, 537790.8999 177580.9979)), ((538377.421 178340.456900001, 538373.8016 178283.996099999, 538209.0638 178330.7141, 538377.421 178340.456900001)), ((543301.3373 179868.335200001, 543111.8988 179726.9001, 542561.0672 179734.4628, 543301.3373 179868.335200001)), ((539999.9917 179518.3402, 540435.8004 179167.403200001, 542965.8966 179242.8016, 544255.8001 179489.701099999, 544478.9248 179813.192299999, 545065.5014 177714.2991, 543754.9984 177650.7973, 543047.498 176635.597899999, 541517.1981 177568.800799999, 540632.9978 177215.202, 540958.2984 176121.904999999, 539672.7087 175810.2818, 540245.0318 176915.8181, 538102.1969 176313.0043, 537722.1541 177284.771199999, 539091.1961 178512.3007, 539022.8573 180000.0046, 539010.5424 180268.0956, 539050.6352 180282.813899999, 539401.8447 180000.000800001, 539999.9917 179518.3402)))"
